t_N1000,I_N1000,t_N2500,I_N2500,t_N5000,I_N5000,t_N7500,I_N7500,t_N10000,I_N10000,t_N12500,I_N12500,t_N15000,I_N15000,t_N20000,I_N20000
2.14,0.001444995718381538,0.856,0.0004143925630824416,0.428,0.000273252874428146,0.2853333333333333,0.00023783768431719955,0.214,0.0002218903319292526,0.17120000000000002,0.0002128398444503806,0.14266666666666666,0.00020701219899265944,0.107,0.00019995149881248247
2.16,0.0014733782048199843,0.864,0.0004176304811240087,0.432,0.0002743183982915078,0.288,0.00023845557423893152,0.216,0.0002223225386172608,0.1728,0.00021317144312955257,0.144,0.00020728093077799773,0.108,0.00020014614217733385
2.18,0.0015023179012762,0.872,0.0004208936956071824,0.436,0.00027538807668736517,0.2906666666666667,0.0002390750692798922,0.218,0.0002227555871125295,0.1744,0.00021350355839404157,0.14533333333333334,0.00020755001139218673,0.109,0.00020034097500580813
2.2,0.0015318257360304936,0.88,0.0004241824041069091,0.44,0.0002764619258115044,0.29333333333333333,0.00023969617360911142,0.22,0.00022318947905440177,0.17600000000000002,0.00021383619104850323,0.14666666666666667,0.00020781944128796256,0.11,0.00020053599748230187
2.22,0.001561912851259049,0.888,0.00042749680574040444,0.444,0.00027753996192282545,0.296,0.00024031889140644215,0.222,0.00022362421608541176,0.1776,0.00021416934189884634,0.148,0.00020808922091864992,0.111,0.00020073120979139294
2.24,0.0015925906072032042,0.896,0.0004308371011791842,0.448,0.0002786222013435876,0.29866666666666664,0.00024094322686259094,0.224,0.00022405979985129368,0.1792,0.0002145030117522348,0.14933333333333332,0.00020835935073816245,0.112,0.00020092661211783624
2.2600000000000002,0.0016238705864192792,0.904,0.00043420349266117794,0.452,0.0002797086604596576,0.30133333333333334,0.00024156918417914534,0.226,0.00022449623200098301,0.18080000000000002,0.0002148372014170885,0.15066666666666667,0.00020862983120100155,0.113,0.00020112220464656857
2.2800000000000002,0.0016557645981105339,0.912,0.00043759618400294364,0.456,0.00028079935572075454,0.304,0.00024219676756860196,0.228,0.0002249335141866274,0.1824,0.00021517191170308724,0.152,0.00020890066276225887,0.114,0.00020131798756270637
2.3000000000000003,0.0016882846825427929,0.92,0.00044101538061198123,0.46,0.00028189430364070046,0.30666666666666664,0.0002428259812543965,0.23,0.00022537164806358937,0.184,0.00021550714342117127,0.15333333333333332,0.0002091718458776164,0.115,0.00020151396105154545
2.32,0.00172144311554532,0.928,0.00044446128949912785,0.464,0.0002829935207976692,0.30933333333333335,0.00024345682947092936,0.232,0.00022581063529045523,0.18560000000000001,0.0002158428973835437,0.15466666666666667,0.00020944338100334754,0.116,0.00020171012529856223
2.34,0.001755252413098581,0.936,0.0004479341192910632,0.468,0.0002840970238344385,0.312,0.00024408931646359598,0.234,0.00022625047752904045,0.1872,0.00021617917440367232,0.156,0.00020971526859631752,0.117,0.00020190648048941363
2.36,0.0017897253360105053,0.9440000000000001,0.0004514340802429089,0.47200000000000003,0.000285204829458639,0.31466666666666665,0.0002447234464888144,0.23600000000000002,0.0002266911764443943,0.1888,0.00021651597529629167,0.15733333333333333,0.00020998750911398455,0.11800000000000001,0.00020210302680993695
2.38,0.0018248748946829508,0.9520000000000001,0.00045496138425091904,0.47600000000000003,0.0002863169544430081,0.3173333333333333,0.00024535922381405584,0.23800000000000002,0.0002271327337048095,0.1904,0.00021685330087740503,0.15866666666666665,0.0002102601030144003,0.11900000000000001,0.00020229976444615123
2.4,0.001860714353970062,0.96,0.00045851624486527965,0.48,0.0002874334156256449,0.32,0.0002459966527178702,0.24,0.00022757515098182477,0.192,0.0002171911519642863,0.16,0.00021053305075621073,0.12,0.00020249669358425514
2.42,0.001897257238130262,0.968,0.0004620988773030006,0.484,0.0002885542299102619,0.32266666666666666,0.00024663573748991743,0.242,0.00022801842995023432,0.19360000000000002,0.00021752952937548244,0.16133333333333333,0.00021080635279865697,0.121,0.00020269381441063
2.44,0.001934517335873647,0.976,0.00046570949846090745,0.488,0.00028967941426644227,0.3253333333333333,0.00024727648243099494,0.244,0.00022846257228809286,0.1952,0.0002178684339308135,0.16266666666666665,0.00021108000960157568,0.122,0.0002028911271118373
2.46,0.0019725087055065616,0.984,0.0004693483269287419,0.492,0.0002908089857298956,0.328,0.0002479188918530674,0.246,0.00022890757967672078,0.1968,0.0002182078664513789,0.164,0.00021135402162540115,0.123,0.00020308863187462015
2.48,0.0020112456801752447,0.992,0.0004730155830023529,0.496,0.0002919429614027172,0.33066666666666666,0.0002485629700792949,0.248,0.0002293534538007132,0.19840000000000002,0.00021854782775955337,0.16533333333333333,0.00021162838933116412,0.124,0.0002032863288859044
2.5,0.002050742873210329,1.0,0.0004767114886970017,0.5,0.00029308135845364355,0.3333333333333333,0.0002492087214440623,0.25,0.00022980019634794322,0.2,0.0002188883186789956,0.16666666666666666,0.00021190311318049378,0.125,0.00020348421833279667
2.52,0.0020910151835741566,1.008,0.0004804362677607631,0.504,0.00029422419411831386,0.33599999999999997,0.00024985615029300955,0.252,0.00023024780900957121,0.2016,0.0002192293400346436,0.16799999999999998,0.00021217819363561832,0.126,0.00020368230040258573
2.54,0.002132077801412813,1.016,0.00048419014568803023,0.508,0.00029537148569952964,0.33866666666666667,0.00025050526098305867,0.254,0.00023069629348004936,0.20320000000000002,0.0002195708926527231,0.16933333333333334,0.0002124536311593657,0.127,0.00020388057528274387
2.56,0.002173946213714853,1.024,0.00048797334973312944,0.512,0.00029652325056751816,0.3413333333333333,0.0002511560578824443,0.256,0.00023114565145712865,0.2048,0.00021991297736074367,0.17066666666666666,0.00021272942621516444,0.128,0.00020407904316092343
2.58,0.002216636210078719,1.032,0.0004917861089240397,0.516,0.0002976795061601914,0.344,0.0002518085453707429,0.258,0.00023159588464186608,0.2064,0.00022025559498750505,0.172,0.00021300557926704421,0.129,0.0002042777042249613
2.6,0.00226016388859089,1.04,0.000495628654076216,0.52,0.00029884026998341413,0.3466666666666667,0.00025246272783890304,0.26,0.0002320469947386278,0.20800000000000002,0.00022059874636309716,0.17333333333333334,0.00021328209077963657,0.13,0.0002044765586628774
2.62,0.0023045456618168312,1.048,0.0004995012178065188,0.524,0.0003000055596112625,0.34933333333333333,0.000253118609689273,0.262,0.0002324989834551004,0.2096,0.0002209424323189026,0.17466666666666666,0.0002135589612181773,0.131,0.00020467560666287217
2.64,0.0023497982629068527,1.056,0.0005034040345472611,0.528,0.00030117539268629693,0.352,0.00025377619533563183,0.264,0.00023295185250229428,0.2112,0.0002212866536875984,0.176,0.00021383619104850323,0.132,0.0002048748484133315
2.66,0.0023959387518190387,1.064,0.0005073373405603514,0.532,0.00030234978691982253,0.35466666666666663,0.0002544354892032185,0.266,0.0002334056035945506,0.21280000000000002,0.0002216314113031583,0.17733333333333332,0.00021411378073705876,0.133,0.00020507428410282416
2.68,0.002442984521661407,1.072,0.0005113013739515584,0.536,0.00030352876009216,0.35733333333333334,0.0002550964957287612,0.268,0.00023386023844954902,0.2144,0.00022197670600085514,0.17866666666666667,0.00021439173075089022,0.134,0.00020527391392010126
2.7,0.002490953305155546,1.08,0.0005152963746848809,0.54,0.00030471233005291307,0.36,0.0002557592193605092,0.27,0.00023431575878831012,0.216,0.0002223225386172608,0.18,0.00021467004155765283,0.135,0.0002054737380540995
2.72,0.002539863181223963,1.088,0.0005193225845970261,0.544,0.00030590051472124003,0.36266666666666664,0.00025642366455825975,0.272,0.00023477216633520912,0.21760000000000002,0.00022266890999025256,0.18133333333333332,0.00021494871362560695,0.136,0.00020567375669393708
2.74,0.0025897325817034957,1.096,0.0005233802474120103,0.548,0.0003070933320861214,0.36533333333333334,0.00025708983579338996,0.274,0.00023522946281797488,0.2192,0.00022301582095900972,0.18266666666666667,0.00021522774742362087,0.137,0.00020587397002891743
2.7600000000000002,0.0026405802981870658,1.104,0.0005274696087558618,0.552,0.0003082908002066362,0.368,0.0002577577375488859,0.276,0.00023568764996770137,0.22080000000000002,0.00022336327236401982,0.184,0.00021550714342117127,0.138,0.00020607437824852884
2.7800000000000002,0.002692425488996199,1.112,0.0005315909161714493,0.556,0.0003094929372122284,0.37066666666666664,0.0002584273743193751,0.278,0.00023614672951885267,0.22240000000000001,0.00022371126504707888,0.18533333333333332,0.00021578690208834406,0.139,0.00020627498154244248
2.8000000000000003,0.002745287686286726,1.12,0.0005357444191334125,0.56,0.0003106997613029889,0.3733333333333333,0.0002590987506111516,0.28,0.00023660670320926815,0.224,0.00022405979985129368,0.18666666666666665,0.00021606702389583455,0.14,0.00020647578010051567
2.82,0.0027991868032901258,1.1280000000000001,0.0005399303690632242,0.5640000000000001,0.00031191129074992343,0.376,0.0002597718709422127,0.28200000000000003,0.00023706757278017215,0.22560000000000002,0.00022440887762108382,0.188,0.00021634750931495038,0.14100000000000001,0.00020667677411278915
2.84,0.0028541431416930206,1.1360000000000001,0.0005441490193443529,0.5680000000000001,0.0003131275438952339,0.37866666666666665,0.00026044673984228434,0.28400000000000003,0.00023752933997617695,0.2272,0.0002247584992021839,0.18933333333333333,0.00021662835881760845,0.14200000000000002,0.00020687796376948873
2.86,0.002910177399157377,1.1440000000000001,0.0005484006253375592,0.5720000000000001,0.00031434853915259187,0.3813333333333333,0.0002611233618528536,0.28600000000000003,0.00023799200654529243,0.2288,0.00022510866544164532,0.19066666666666665,0.0002169095728763394,0.14300000000000002,0.00020707934926102636
2.88,0.0029673106769840057,1.1520000000000001,0.0005526854443962959,0.5760000000000001,0.0003155742950074187,0.384,0.00026180174152719857,0.28800000000000003,0.00023845557423893152,0.23040000000000002,0.00022545937718783862,0.192,0.0002171911519642863,0.14400000000000002,0.00020728093077799773
2.9,0.0030255644879219994,1.16,0.0005570037358822434,0.58,0.00031680483001716417,0.38666666666666666,0.0002624818834304206,0.29,0.00023892004481191538,0.232,0.00022581063529045523,0.19333333333333333,0.00021747309655520758,0.145,0.00020748270851118556
2.92,0.003084960764126793,1.168,0.0005613557611809483,0.584,0.00031804016281158866,0.3893333333333333,0.00026316379213947247,0.292,0.00023938542002248318,0.2336,0.00022616244060051028,0.19466666666666665,0.00021775540712347377,0.146,0.00020768468265155705
2.94,0.0031455218652695857,1.176,0.0005657417837176026,0.588,0.00031928031209304105,0.39199999999999996,0.0002638474722431905,0.294,0.00023985170163229468,0.23520000000000002,0.00022651479397034225,0.19599999999999998,0.00021803808414407348,0.147,0.0002078868533902655
2.96,0.003207270586800859,1.184,0.0005701620689729263,0.592,0.0003205252966367464,0.39466666666666667,0.0002645329283423255,0.296,0.00024031889140644215,0.2368,0.00022686769625361976,0.19733333333333333,0.0002183211280926101,0.148,0.00020808922091864992
2.98,0.0032702301683709043,1.192,0.0005746168844991912,0.596,0.00032177513529108286,0.3973333333333333,0.00026522016504957257,0.298,0.00024078699111345167,0.2384,0.00022722114830533793,0.19866666666666666,0.00021860453944530457,0.149,0.0002082917854282366
3.0,0.003334424302410118,1.2,0.0005791064999363531,0.6,0.0003230298469778743,0.39999999999999997,0.0002659091869896052,0.3,0.00024125600252529234,0.24000000000000002,0.00022757515098182477,0.19999999999999998,0.0002188883186789956,0.15,0.00020849454711073696
3.02,0.0033998771428720657,1.208,0.0005836311870283244,0.604,0.00032428945069266945,0.4026666666666667,0.0002665999987991005,0.302,0.00024172592741738394,0.2416,0.00022792970514074135,0.20133333333333334,0.0002191724662711407,0.151,0.00020869750615804946
3.04,0.0034666133141422317,1.216,0.0005881912196393577,0.608,0.0003255539655050341,0.4053333333333333,0.00026729260512677733,0.304,0.00024219676756860196,0.2432,0.00022828481164108421,0.20266666666666666,0.00021945698269981644,0.152,0.00020890066276225887
3.06,0.003534657920115522,1.224,0.0005927868737705727,0.612,0.0003268234105588355,0.408,0.00026798701063342206,0.306,0.00024266852476128534,0.24480000000000002,0.0002286404713431876,0.204,0.00021974186844372117,0.153,0.00020910401711563752
3.08,0.00360403655344553,1.232,0.0005974184275765955,0.616,0.0003280978050725332,0.4106666666666667,0.0002686832199919227,0.308,0.00024314120078124186,0.2464,0.00022899668510872526,0.20533333333333334,0.00022002712398217172,0.154,0.00020930756941064528
3.1,0.0036747753049687125,1.24,0.0006020861613823415,0.62,0.0003293771683394695,0.41333333333333333,0.00026938123788729874,0.31,0.0002436147974177555,0.248,0.0002293534538007132,0.20666666666666667,0.00022031274979510956,0.155,0.00020951131983992696
3.12,0.003746900773306648,1.248,0.0006067903576999192,0.624,0.00033066151972816046,0.416,0.00027008106901673507,0.312,0.00024408931646359598,0.24960000000000002,0.00022971077828350957,0.208,0.00022059874636309716,0.156,0.00020971526859631752
3.14,0.003820440074649574,1.256,0.0006115313012456656,0.628,0.0003319508786825897,0.41866666666666663,0.0002707827180896104,0.314,0.00024456475971502,0.25120000000000003,0.0002300686594228213,0.20933333333333332,0.00022088511416732114,0.157,0.000209919415872838
3.16,0.0038954208527244966,1.264,0.0006163092789573227,0.632,0.00033324526472250214,0.42133333333333334,0.00027148618982753085,0.316,0.0002450411289717834,0.2528,0.0002304270980857002,0.21066666666666667,0.00022117185368959223,0.158,0.0002101237618626972
3.18,0.003971871288951191,1.272,0.0006211245800113333,0.636,0.00033454469744369464,0.424,0.00027219148896436116,0.318,0.0002455184260371437,0.2544,0.00023078609514055125,0.212,0.00022145896541234645,0.159,0.00021032830675929312
3.2,0.004049820112789429,1.28,0.0006259774958402857,0.64,0.0003358491965183201,0.42666666666666664,0.0002728986202462563,0.32,0.0002459966527178702,0.256,0.00023114565145712865,0.21333333333333332,0.00022174644981864562,0.16,0.00021053305075621073
3.22,0.00412929661228098,1.288,0.0006308683201504848,0.644,0.0003371587816951756,0.42933333333333334,0.0002736075884316951,0.322,0.0002464758108242498,0.2576,0.00023150576790654395,0.21466666666666667,0.00022203430739217844,0.161,0.00021073799404722337
3.24,0.00421033064478973,1.296,0.0006357973489396584,0.648,0.00033847347280000905,0.432,0.0002743183982915078,0.324,0.0002469559021700917,0.2592,0.00023186644536126193,0.216,0.0002223225386172608,0.162,0.0002109431368262941
3.2600000000000002,0.00429295264794353,1.304,0.0006407648805148076,0.652,0.00033979328973581413,0.43466666666666665,0.0002750310546089141,0.326,0.0002474369285727377,0.26080000000000003,0.00023222768469510934,0.21733333333333332,0.00022261114397883843,0.163,0.00021114847928757318
3.2800000000000002,0.004377193650781408,1.312,0.0006457712155101934,0.656,0.00034111825248313104,0.4373333333333333,0.0002757455621795504,0.328,0.0002479188918530674,0.2624,0.0002325894867832705,0.21866666666666665,0.00022290012396248402,0.164,0.00021135402162540115
3.3000000000000003,0.0044630852851097235,1.32,0.000650816656905461,0.66,0.00034244838110034955,0.44,0.0002764619258115044,0.33,0.0002484017938355037,0.264,0.00023295185250229428,0.22,0.00022318947905440177,0.165,0.0002115597640343067
3.3200000000000003,0.0045506597970710275,1.328,0.0006559015100439022,0.664,0.00034378369572401194,0.44266666666666665,0.0002771801503253461,0.332,0.0002488856363480229,0.2656,0.00023331478273009397,0.22133333333333333,0.00022347920974142606,0.166,0.00021176570670900768
3.34,0.004639950058929351,1.336,0.00066102608265087,0.668,0.00034512421656911625,0.4453333333333333,0.0002779002405541627,0.334,0.00024937042122215823,0.2672,0.00023367827834594988,0.22266666666666665,0.00022376931651102425,0.167,0.00021197184984441295
3.36,0.004730989581075835,1.344,0.0006661906848523215,0.672,0.00034646996392942447,0.448,0.0002786222013435876,0.336,0.00024985615029300955,0.26880000000000004,0.00023404234023051163,0.224,0.00022405979985129368,0.168,0.00021217819363561832
3.38,0.004823812524258443,1.352,0.0006713956291935194,0.676,0.00034782095817776455,0.45066666666666666,0.00027934603755183526,0.338,0.0002503428253992491,0.27040000000000003,0.0002344069692657998,0.22533333333333333,0.00022435066025096757,0.169,0.0002123847382779117
3.4,0.004918453712039879,1.36,0.0006766412306578685,0.68,0.0003491772197663437,0.4533333333333333,0.0002800717540497331,0.34,0.000250830448383127,0.272,0.00023477216633520912,0.22666666666666666,0.00022464189819941137,0.17,0.00021259148396677108
3.42,0.005014948643487545,1.368,0.0006819278066858985,0.684,0.0003505387692270504,0.45599999999999996,0.00028079935572075454,0.342,0.0002513190210904814,0.2736,0.00023513793232350844,0.22799999999999998,0.0002249335141866274,0.171,0.0002127984308978623
